Timestamp (UTC),Transaction Description,Currency,Amount,To Currency,To Amount,Native Currency,Native Amount,Native Amount (in USD),Transaction Kind,Transaction Hash
2021-12-07 11:42:37,Crypto Earn Deposit,LUNA,-11.66,,,EUR,752.29,820.0038109725,crypto_earn_program_created,
2021-12-07 09:54:14,Mission Rewards Deposit,CRO,7.4,,,EUR,4.21,4.5889431525,rewards_platform_deposit_credited,
2021-12-07 09:47:03,Crypto Earn Deposit,USDC,-523.45,,,EUR,464.342026155814610296845150632,506.137568015606022323316756851673978,crypto_earn_program_created,
2021-12-07 09:45:48,EUR -> USDC,EUR,-453.96,USDC,510.0,EUR,453.96,494.82105309,viban_purchase,
2021-12-07 01:08:31,Crypto Earn,XRP,0.25965205,,,EUR,0.19,0.2071019475,crypto_earn_interest_paid,
2021-12-07 01:08:30,Crypto Earn,BTC,0.00006243,,,EUR,2.78,3.030228495,crypto_earn_interest_paid,
2021-12-07 01:08:30,Crypto Earn,DOT,0.0239726,,,EUR,0.59,0.6431060475,crypto_earn_interest_paid,
2021-12-07 01:08:30,CRO Stake Rewards,CRO,17.87589041,,,EUR,9.46,10.311496965,mco_stake_reward,
2021-12-06 00:37:28,Crypto Earn,USDC,1.32789041,,,EUR,1.176796399967089165266478723,1.28272013812722685280440578947691075,crypto_earn_interest_paid,
2021-12-04 19:06:09,Referral Bonus Reward,CRO,41.10093779,,,EUR,21.94,23.914824885,referral_bonus,
2021-12-04 11:02:13,Transfer: App wallet -> Exchange,CRO,-2060.0,,,EUR,986.85,1075.6766152125,crypto_to_exchange_transfer,
2021-12-04 11:00:25,Supercharger Withdrawal (via app),CRO,1487.0,,,EUR,712.17,776.2725997425,supercharger_withdrawal,
2021-12-04 10:59:53,From +32495767370,CRO,500.0,,,EUR,240.22,261.842262255,crypto_transfer,
2021-12-04 10:35:03,Card Cashback,CRO,2.9887862,,,EUR,1.48,1.61321517,referral_card_cashback,
2021-12-04 09:09:05,Referral Bonus Reward,CRO,44.86078035,,,EUR,22.03,24.0129258075,referral_bonus,
2021-12-04 06:35:13,Transfer: App wallet -> Exchange,USDC,-510.0,,,EUR,450.791040162140521325518702711,491.36685438489483018515897252169278775,crypto_to_exchange_transfer,
2021-12-04 00:32:56,Crypto Earn,USDC,2.34739726,,,EUR,2.074873828449330618616655237,2.26163374046651197993099502904617925,crypto_earn_interest_paid,
2021-12-03 18:28:07,Card Cashback,CRO,2.98736788,,,EUR,1.69,1.8421173225,referral_card_cashback,
2021-12-03 00:39:04,Crypto Earn,USDC,1.17369863,,,EUR,1.037436914224665309308327619,1.13081687023325598996549751506809475,crypto_earn_interest_paid,
2021-12-02 17:39:39,EUR -> USDC,EUR,-452.54,USDC,510.0,EUR,452.54,493.273238535,viban_purchase,
2021-12-02 17:36:18,Card Cashback,CRO,0.3435057,,,EUR,0.21,0.2289021525,referral_card_cashback,
2021-12-02 00:38:29,Crypto Earn,USDC,2.14027397,,,EUR,1.893018819896200738167622139,2.06340991712976274066027434963692475,crypto_earn_interest_paid,
2021-12-02 00:38:29,Crypto Earn,USDC,3.70520548,,,EUR,3.277161617408511493619070978,3.5721397538818559652875969614975245,crypto_earn_interest_paid,
2021-12-02 00:38:28,Crypto Earn,ETH,0.00199826,,,EUR,7.96,8.67648159,crypto_earn_interest_paid,
2021-12-01 01:06:21,Crypto Earn,DOT,0.06025322,,,EUR,2.02,2.201820705,crypto_earn_interest_paid,
2021-11-30 16:45:19,Card Cashback,CRO,0.98075379,,,EUR,0.61,0.6649062525,referral_card_cashback,
2021-11-30 02:33:17,Crypto Earn,BTC,0.00006243,,,EUR,3.14,3.422632185,crypto_earn_interest_paid,
2021-11-30 02:33:16,Crypto Earn,DOT,0.0239726,,,EUR,0.77,0.8393078925,crypto_earn_interest_paid,
2021-11-30 02:33:16,Crypto Earn,XRP,0.25965205,,,EUR,0.23,0.2507023575,crypto_earn_interest_paid,
2021-11-30 02:33:15,CRO Stake Rewards,CRO,17.87589041,,,EUR,10.96,11.94651234,mco_stake_reward,
2021-11-29 09:23:40,Transfer: App wallet -> Exchange,USDC,-1000.0,,,EUR,885.550000148152515024785915764,965.258577048987759940295652238396581,crypto_to_exchange_transfer,
2021-11-29 08:54:01,Card Cashback,CRO,5.80154352,,,EUR,3.9,4.251039975,referral_card_cashback,
2021-11-29 00:39:45,Crypto Earn,USDC,1.32789041,,,EUR,1.17591335277223030391879413,1.2817576076335969466321007693398325,crypto_earn_interest_paid,
2021-11-28 17:34:20,Card Cashback,CRO,1.42419052,,,EUR,0.9,0.981009225,referral_card_cashback,
2021-11-28 12:47:31,Supercharger Deposit (via app),CRO,-350.0,,,EUR,224.74,244.968903585,supercharger_deposit,
2021-11-27 21:37:43,USDC -> CRO,USDC,-39.498652,CRO,50.0,EUR,34.897217049689152016641879256,38.038324280635935011947818968302374,crypto_exchange,
2021-11-27 19:53:26,Card Cashback,CRO,0.66840692,,,EUR,0.48,0.52320492,referral_card_cashback,
2021-11-27 06:58:49,EUR -> CRO,EUR,-196.73,CRO,300.0,EUR,196.73,214.4377164825,viban_purchase,
2021-11-27 00:50:13,Crypto Earn,USDC,2.34739726,,,EUR,2.073934869576450337990993257,2.26061026567074402702614705781088425,crypto_earn_interest_paid,
2021-11-26 13:42:19,Supercharger Deposit (via app),CRO,-306.0,,,EUR,181.73,198.0875627325,supercharger_deposit,
2021-11-26 09:57:00,EUR -> CRO,EUR,-183.47,CRO,300.0,EUR,183.47,199.9841805675,viban_purchase,
2021-11-26 09:52:51,EUR -> USDC,EUR,-455.49,USDC,510.0,EUR,455.49,496.4887687725,viban_purchase,
2021-11-26 09:28:29,Card Cashback,CRO,6.05686283,,,EUR,3.74,4.076638335,referral_card_cashback,
2021-11-26 00:33:48,Crypto Earn,USDC,1.17369863,,,EUR,1.036967434788225168995496628,1.130305132835372013513073528360437,crypto_earn_interest_paid,
2021-11-25 19:01:40,Supercharger Deposit (via app),CRO,-831.9,,,EUR,558.9,609.206728725,supercharger_deposit,
2021-11-25 18:37:35,EUR -> USDC,EUR,-458.25,USDC,510.0,EUR,458.25,499.4971970625,viban_purchase,
2021-11-25 18:37:07,Transfer: App wallet -> Exchange,USDC,-500.0,,,EUR,446.054999967834973952319420029,486.20452202868979191651117910566529725,crypto_to_exchange_transfer,
2021-11-25 17:17:25,Card Cashback,CRO,0.20487771,,,EUR,0.14,0.152601435,referral_card_cashback,
2021-11-25 01:00:51,Crypto Earn,USDC,2.14027397,,,EUR,1.909359811239016064011554552,2.081221765188592709687250580114158,crypto_earn_interest_paid,
2021-11-25 01:00:50,Crypto Earn,ETH,0.00199826,,,EUR,7.59,8.2731777975,crypto_earn_interest_paid,
2021-11-25 01:00:49,Crypto Earn,USDC,3.70520548,,,EUR,3.305450860524443938447582348,3.602975318842964268458233847039067,crypto_earn_interest_paid,
2021-11-24 01:07:24,Crypto Earn,DOT,0.06025322,,,EUR,2.14,2.332621935,crypto_earn_interest_paid,
2021-11-23 00:59:00,Crypto Earn,DOT,0.0239726,,,EUR,0.83,0.9047085075,crypto_earn_interest_paid,
2021-11-23 00:59:00,Crypto Earn,BTC,0.00006243,,,EUR,3.12,3.40083198,crypto_earn_interest_paid,
2021-11-23 00:58:59,CRO Stake Rewards,CRO,15.32219178,,,EUR,9.8,10.68210045,mco_stake_reward,
2021-11-23 00:58:59,Crypto Earn,XRP,0.25965205,,,EUR,0.24,0.26160246,crypto_earn_interest_paid,
2021-11-22 19:32:41,EUR -> USDC,EUR,-455.15,USDC,510.0,EUR,455.15,496.1181652875,viban_purchase,
2021-11-22 18:09:59,Card Cashback,CRO,0.30285087,,,EUR,0.2,0.21800205,referral_card_cashback,
2021-11-22 01:08:48,Crypto Earn,USDC,1.29627397,,,EUR,1.153100510113070229048263615,1.25689137530347520863245508505205375,crypto_earn_interest_paid,
2021-11-21 15:12:15,Mission Rewards Deposit,CRO,6.1,,,EUR,3.53,3.8477361825,rewards_platform_deposit_credited,
2021-11-21 09:55:15,Card Cashback,CRO,0.47327657,,,EUR,0.27,0.2943027675,referral_card_cashback,
2021-11-21 09:54:59,Card Cashback,CRO,0.2681135,,,EUR,0.15,0.1635015375,referral_card_cashback,
2021-11-21 07:19:22,USDC -> LUNA,USDC,-512.647591,LUNA,11.66,EUR,454.668173643243262611265292619,495.59296961991499948972093442395934475,crypto_exchange,
2021-11-21 05:31:07,Card Cashback,CRO,0.20211108,,,EUR,0.11,0.1199011275,referral_card_cashback,
2021-11-21 05:31:05,Card Rebate: Netflix,CRO,23.56278321,,,EUR,12.47,13.5924278175,reimbursement,
2021-11-20 19:38:51,EUR -> USDC,EUR,-454.62,USDC,510.0,EUR,454.62,495.540459855,viban_purchase,
2021-11-20 15:49:28,Card Cashback,CRO,0.43873088,,,EUR,0.21,0.2289021525,referral_card_cashback,
2021-11-20 14:58:30,Card Cashback,CRO,4.33629171,,,EUR,2.17,2.3653222425,referral_card_cashback,
2021-11-20 14:57:25,Card Cashback,CRO,15.61618054,,,EUR,7.8,8.50207995,referral_card_cashback,
2021-11-20 00:30:43,Crypto Earn,USDC,2.17972603,,,EUR,1.932335844646982338832387089,2.10626587710761838089627495897766225,crypto_earn_interest_paid,
2021-11-19 18:57:19,Mission Rewards Deposit,CRO,3.9,,,EUR,1.85,2.0165189625,rewards_platform_deposit_credited,
2021-11-19 18:08:09,Card Cashback,CRO,2.88772145,,,EUR,1.4,1.52601435,referral_card_cashback,
2021-11-19 17:36:14,Card Cashback,CRO,2.45732808,,,EUR,1.2,1.3080123,referral_card_cashback,
2021-11-19 10:31:22,Crypto Earn Deposit,USDC,-510.0,,,EUR,452.117040034595995903447285607,492.81220783736999014371555164630747175,crypto_earn_program_created,
2021-11-19 10:30:52,EUR -> USDC,EUR,-452.72,USDC,510.0,EUR,452.72,493.46944038,viban_purchase,
2021-11-18 20:30:02,Card Cashback,CRO,0.3462438,,,EUR,0.16,0.17440164,referral_card_cashback,
2021-11-18 10:13:57,Card Rebate Reversal: Netflix,CRO,-2.69946963,,,EUR,1.0,1.09001025,reimbursement_reverted,
2021-11-18 07:12:23,Mission Rewards Deposit,CRO,13.0,,,EUR,6.46,7.041466215,rewards_platform_deposit_credited,
2021-11-18 07:11:21,Crypto Earn Deposit,USDC,-930.0,,,EUR,818.023349786917187730754876354,891.6538360070750505276970554633426285,crypto_earn_program_created,
2021-11-18 07:10:36,EUR -> USDC,EUR,-453.05,USDC,510.0,EUR,453.05,493.8291437625,viban_purchase,
2021-11-18 00:25:43,Crypto Earn,USDC,3.26410959,,,EUR,2.871094474068172955922351968,3.129522405452667720728161849227672,crypto_earn_interest_paid,
2021-11-18 00:25:42,Crypto Earn,ETH,0.00177867,,,EUR,6.7,7.303068675,crypto_earn_interest_paid,
2021-11-17 18:29:44,Card Cashback,CRO,2.18200568,,,EUR,1.05,1.1445107625,referral_card_cashback,
2021-11-17 15:44:48,Card Cashback,CRO,0.73968099,,,EUR,0.32,0.34880328,referral_card_cashback,
2021-11-17 15:24:00,Card Cashback,CRO,1.28862155,,,EUR,0.56,0.61040574,referral_card_cashback,
2021-11-17 06:58:37,Crypto Earn Deposit,DOT,-25.1342,,,EUR,876.04,954.89257941,crypto_earn_program_created,
2021-11-17 06:58:01,EUR -> DOT,EUR,-895.97,DOT,25.0,EUR,895.97,976.6164836925,viban_purchase,
2021-11-16 07:32:31,Card Rebate: Netflix,CRO,2.69946963,,,EUR,1.0,1.09001025,reimbursement,
2021-11-16 05:12:41,To +32495767370,CRO,-2.77274869,,,EUR,1.0,1.09001025,crypto_transfer,
2021-11-16 05:07:57,CRO Stake,CRO,-7194.0,,,EUR,2702.53,2945.7854009325,lockup_upgrade,
2021-11-16 05:00:49,EUR -> CRO,EUR,-1651.75,CRO,4400.0,EUR,1651.75,1800.4244304375,viban_purchase,
2021-11-16 00:52:59,Crypto Earn,DOT,0.01917808,,,EUR,0.73,0.7957074825,crypto_earn_interest_paid,
2021-11-16 00:52:58,Crypto Earn,BTC,0.00004322,,,EUR,2.36,2.57242419,crypto_earn_interest_paid,
2021-11-16 00:52:57,Crypto Earn,XRP,0.17310137,,,EUR,0.17,0.1853017425,crypto_earn_interest_paid,
2021-11-15 21:58:37,USDC -> CRO,USDC,-441.877254,CRO,1000.0,EUR,388.765817464217230892944887696,423.758725885625789899926580273738884,crypto_exchange,
2021-11-15 19:49:01,EUR -> CRO,EUR,-815.09,CRO,2000.0,EUR,815.09,888.4564546725,viban_purchase,
2021-11-15 18:21:00,USDC -> CRO,USDC,-137.630085,CRO,300.0,EUR,121.087636936149471831063363117,131.98676540868151982794533419700194925,crypto_exchange,
2021-11-15 16:50:54,Card Cashback,CRO,2.03709484,,,EUR,0.8,0.8720082,referral_card_cashback,
2021-11-15 15:04:24,XRP -> CRO,XRP,-22.1,CRO,58.22,EUR,22.7,24.743232675,crypto_exchange,
2021-11-15 11:50:24,USDC -> CRO,USDC,-24.128541,CRO,50.0,EUR,21.228411014982639247837109384,23.139185597543980352194739558931186,crypto_exchange,
2021-11-15 11:34:01,EUR -> USDC,EUR,-447.03,USDC,510.0,EUR,447.03,487.2672820575,viban_purchase,
2021-11-15 00:30:53,Crypto Earn,USDC,1.10657534,,,EUR,0.97357051703060533663318862,1.061201842661159380634876085983355,crypto_earn_interest_paid,
2021-11-14 16:20:38,Card Cashback,CRO,1.28246468,,,EUR,0.47,0.5123048175,referral_card_cashback,
2021-11-14 10:00:49,To +32495767370,XRP,-0.088389,,,EUR,0.09,0.0981009225,crypto_transfer,
2021-11-14 08:21:41,Mission Rewards Deposit,CRO,11.3,,,EUR,3.91,4.2619400775,rewards_platform_deposit_credited,
2021-11-14 08:19:08,EUR -> USDC,EUR,-447.01,USDC,510.0,EUR,447.01,487.2454818525,viban_purchase,
2021-11-13 07:55:27,Crypto Earn Deposit,USDC,-1020.0,,,EUR,891.367800219098205293854338862,971.6000387587692895269054913665533355,crypto_earn_program_created,
2021-11-13 07:54:29,EUR -> USDC,EUR,-447.01,USDC,510.0,EUR,447.01,487.2454818525,viban_purchase,
2021-11-12 17:29:21,Card Cashback,CRO,0.45431253,,,EUR,0.14,0.152601435,referral_card_cashback,
2021-11-12 11:16:22,Card Cashback,CRO,4.9086503,,,EUR,1.47,1.6023150675,referral_card_cashback,
2021-11-12 07:30:07,EUR -> USDC,EUR,-446.92,USDC,510.0,EUR,446.92,487.14738093,viban_purchase,
2021-11-11 15:34:21,Card Cashback,CRO,0.20710696,,,EUR,0.06,0.065400615,referral_card_cashback,
2021-11-11 15:05:02,Card Cashback,CRO,2.68082623,,,EUR,0.8,0.8720082,referral_card_cashback,
2021-11-11 14:58:51,Card Cashback,CRO,1.47002042,,,EUR,0.44,0.47960451,referral_card_cashback,
2021-11-11 14:41:11,Card Cashback,CRO,3.98994291,,,EUR,1.2,1.3080123,referral_card_cashback,
2021-11-11 14:01:46,Card Cashback,CRO,4.02155498,,,EUR,1.2,1.3080123,referral_card_cashback,
2021-11-11 07:09:19,Crypto Earn Deposit,USDC,-1610.0,,,EUR,1406.326949996090411079010868658,1532.9107903469760080028354066986237445,crypto_earn_program_created,
2021-11-11 07:08:41,EUR -> USDC,EUR,-445.63,USDC,510.0,EUR,445.63,485.7412677075,viban_purchase,
2021-11-11 01:00:01,Crypto Earn,ETH,0.00169084,,,EUR,6.74,7.346669085,crypto_earn_interest_paid,
2021-11-10 22:20:01,Card Cashback,CRO,3.96736158,,,EUR,1.14,1.242611685,referral_card_cashback,
2021-11-10 17:34:45,Card Cashback,CRO,0.30284786,,,EUR,0.1,0.109001025,referral_card_cashback,
2021-11-10 05:33:37,XRP -> CRO,XRP,-2.0,CRO,7.099524,EUR,2.11,2.2999216275,crypto_exchange,
2021-11-10 05:32:36,EUR -> USDC,EUR,-433.04,USDC,500.0,EUR,433.04,472.01803866,viban_purchase,
2021-11-09 18:20:59,Card Cashback,CRO,0.56284204,,,EUR,0.17,0.1853017425,referral_card_cashback,
2021-11-09 10:48:55,EUR -> USDC,EUR,-519.11,USDC,600.0,EUR,519.11,565.8352208775,viban_purchase,
2021-11-09 00:11:31,Crypto Earn,DOT,0.01917808,,,EUR,0.87,0.9483089175,crypto_earn_interest_paid,
2021-11-09 00:11:31,Crypto Earn,XRP,0.17310137,,,EUR,0.19,0.2071019475,crypto_earn_interest_paid,
2021-11-09 00:11:30,Crypto Earn,BTC,0.00004322,,,EUR,2.49,2.7141255225,crypto_earn_interest_paid,
2021-11-08 19:14:44,Card Cashback,CRO,10.61280625,,,EUR,3.58,3.902236695,referral_card_cashback,
2021-11-08 16:45:30,Card Cashback,CRO,0.27262329,,,EUR,0.1,0.109001025,referral_card_cashback,
2021-11-08 16:45:29,Card Rebate: Spotify,CRO,32.19433208,,,EUR,11.24,12.25171521,reimbursement,
2021-11-08 16:14:09,Crypto Earn Deposit,USDC,-577.0,,,EUR,497.945229871923507424642554656,542.765404499002810308811487161225224,crypto_earn_program_created,
2021-11-08 16:13:30,EUR -> USDC,EUR,-499.47,USDC,577.0,EUR,499.47,544.4274195675,viban_purchase,
2021-11-07 14:52:22,Withdraw XRP (XRP),XRP,-383.166446,,,EUR,398.14,433.976680935,crypto_withdrawal,C96C588B7D4BEBF5BBF9799DBF5F48B6340FCFE11C2319885A52B02F88B512BC
2021-11-07 14:42:42,Withdraw XRP (XRP),XRP,-93.814578,,,EUR,97.63,106.4177007075,crypto_withdrawal,50350608736353EB3E0B00C7D0D5452E4DB0EB71582128FF785D37B58C4EF688
2021-11-07 14:29:11,XRP (XRP) Deposit,XRP,500.05,,,EUR,516.26,562.728691665,crypto_deposit,A11D23AB307698A33185C3EB8FFC77DA26B1E91A28BF0A253B92E6C40A0A2587
2021-11-05 16:09:43,Card Cashback,CRO,2.75767587,,,EUR,0.89,0.9701091225,referral_card_cashback,
2021-11-05 09:04:19,BAND -> BTC,BAND,-15.3,BTC,0.00241455,EUR,129.85,141.5378309625,crypto_exchange,
2021-11-04 14:48:57,Card Cashback,CRO,1.86399192,,,EUR,0.46,0.501404715,referral_card_cashback,
2021-11-04 00:50:23,Crypto Earn,ETH,0.00169084,,,EUR,6.57,7.1613673425,crypto_earn_interest_paid,
2021-11-02 00:58:19,Crypto Earn,DOT,0.01917808,,,EUR,0.8,0.8720082,crypto_earn_interest_paid,
2021-11-02 00:58:18,Crypto Earn,BTC,0.00004322,,,EUR,2.25,2.4525230625,crypto_earn_interest_paid,
2021-11-02 00:58:18,Crypto Earn,XRP,0.17310137,,,EUR,0.16,0.17440164,crypto_earn_interest_paid,
2021-10-30 14:44:55,Card Cashback,CRO,2.07194982,,,EUR,0.39,0.4251039975,referral_card_cashback,
2021-10-30 14:05:32,Card Cashback,CRO,10.48483251,,,EUR,2.0,2.1800205,referral_card_cashback,
2021-10-29 15:04:26,Card Cashback,CRO,2.63788364,,,EUR,0.51,0.5559052275,referral_card_cashback,
2021-10-28 01:38:46,Crypto Earn,ETH,0.00169084,,,EUR,5.71,6.2239585275,crypto_earn_interest_paid,
2021-10-27 15:58:47,Card Cashback,CRO,3.74647147,,,EUR,0.61,0.6649062525,referral_card_cashback,
2021-10-27 14:37:34,Card Cashback,CRO,2.13612761,,,EUR,0.35,0.3815035875,referral_card_cashback,
2021-10-26 01:02:45,Crypto Earn,XRP,0.17310137,,,EUR,0.16,0.17440164,crypto_earn_interest_paid,
2021-10-26 01:02:45,Crypto Earn,DOT,0.01917808,,,EUR,0.72,0.78480738,crypto_earn_interest_paid,
2021-10-26 01:02:44,Crypto Earn,BTC,0.00004322,,,EUR,2.33,2.5397238825,crypto_earn_interest_paid,
2021-10-25 09:54:49,CRO -> GRT,CRO,-216.32777361,GRT,40.0,EUR,34.93,38.0740580325,crypto_exchange,
2021-10-21 14:45:44,Card Cashback,CRO,1.0484333,,,EUR,0.17,0.1853017425,referral_card_cashback,
2021-10-21 00:58:51,Crypto Earn,ETH,0.00169084,,,EUR,6.02,6.561861705,crypto_earn_interest_paid,
2021-10-19 14:33:29,Card Cashback,CRO,3.05316031,,,EUR,0.48,0.52320492,referral_card_cashback,
2021-10-19 01:00:19,Crypto Earn,XRP,0.17310137,,,EUR,0.16,0.17440164,crypto_earn_interest_paid,
2021-10-19 01:00:18,Crypto Earn,BTC,0.00004322,,,EUR,2.28,2.48522337,crypto_earn_interest_paid,
2021-10-19 01:00:18,Crypto Earn,DOT,0.01917808,,,EUR,0.66,0.719406765,crypto_earn_interest_paid,
2021-10-18 15:18:48,Card Cashback,CRO,2.3138302,,,EUR,0.37,0.4033037925,referral_card_cashback,
2021-10-16 13:23:29,Card Cashback,CRO,2.41887961,,,EUR,0.4,0.4360041,referral_card_cashback,
2021-10-15 14:48:48,Card Cashback,CRO,0.86152906,,,EUR,0.14,0.152601435,referral_card_cashback,
2021-10-15 11:41:38,Card Cashback,CRO,0.27109186,,,EUR,0.04,0.04360041,referral_card_cashback,
2021-10-14 00:25:02,Crypto Earn,ETH,0.00169084,,,EUR,5.21,5.6789534025,crypto_earn_interest_paid,
2021-10-13 07:06:03,Card Cashback,CRO,0.05460237,,,EUR,0.01,0.0109001025,referral_card_cashback,
2021-10-12 07:57:59,From +32495767370,CRO,16.5,,,EUR,2.59,2.8231265475,crypto_transfer,
2021-10-12 00:55:24,Crypto Earn,XRP,0.17310137,,,EUR,0.16,0.17440164,crypto_earn_interest_paid,
2021-10-12 00:55:24,Crypto Earn,BTC,0.00004322,,,EUR,2.09,2.2781214225,crypto_earn_interest_paid,
2021-10-12 00:55:23,Crypto Earn,DOT,0.01917808,,,EUR,0.54,0.588605535,crypto_earn_interest_paid,
2021-10-10 18:09:21,Card Cashback,CRO,1.30618284,,,EUR,0.22,0.239802255,referral_card_cashback,
2021-10-10 17:58:26,Card Cashback,CRO,0.05225829,,,EUR,0.01,0.0109001025,referral_card_cashback,
2021-10-10 17:11:18,Card Cashback,CRO,0.78622927,,,EUR,0.13,0.1417013325,referral_card_cashback,
2021-10-09 13:28:06,Card Cashback,CRO,5.79579802,,,EUR,0.97,1.0573099425,referral_card_cashback,
2021-10-09 13:20:16,Card Cashback,CRO,1.87981697,,,EUR,0.31,0.3379031775,referral_card_cashback,
2021-10-09 12:39:06,Card Cashback,CRO,1.56503506,,,EUR,0.26,0.283402665,referral_card_cashback,
2021-10-08 16:45:24,Card Cashback,CRO,0.56682991,,,EUR,0.1,0.109001025,referral_card_cashback,
2021-10-08 16:45:24,Card Rebate: Spotify,CRO,66.93745962,,,EUR,11.31,12.3280159275,reimbursement,
2021-10-07 00:28:28,Crypto Earn,ETH,0.00169084,,,EUR,5.11,5.5699523775,crypto_earn_interest_paid,
2021-10-06 16:46:11,From +32495767370,CRO,5.0,,,EUR,0.79,0.8611080975,crypto_transfer,
2021-10-06 16:44:45,To +32495767370,CRO,-5.0,,,EUR,0.79,0.8611080975,crypto_transfer,
2021-10-06 13:44:02,Card Cashback,CRO,2.12972346,,,EUR,0.35,0.3815035875,referral_card_cashback,
2021-10-05 00:50:03,Crypto Earn,BTC,0.00004322,,,EUR,1.83,1.9947187575,crypto_earn_interest_paid,
2021-10-05 00:50:02,Crypto Earn,DOT,0.01917808,,,EUR,0.51,0.5559052275,crypto_earn_interest_paid,
2021-10-05 00:50:02,Crypto Earn,XRP,0.17310137,,,EUR,0.16,0.17440164,crypto_earn_interest_paid,
2021-10-04 08:06:25,Card Cashback,CRO,0.78993456,,,EUR,0.12,0.13080123,referral_card_cashback,
2021-10-02 13:06:23,Card Cashback,CRO,8.24865258,,,EUR,1.26,1.373412915,referral_card_cashback,
2021-10-02 12:15:42,Card Cashback,CRO,7.80598399,,,EUR,1.19,1.2971121975,referral_card_cashback,
2021-10-02 10:42:22,Card Cashback,CRO,29.52299812,,,EUR,4.5,4.905046125,referral_card_cashback,
2021-10-02 10:21:54,Card Cashback,CRO,41.50243497,,,EUR,6.33,6.8997648825,referral_card_cashback,
2021-10-01 08:37:41,Buy BAND,BAND,15.3,,,EUR,100.0,109.001025,crypto_purchase,
2021-09-30 16:17:58,Crypto Earn Deposit,ETH,-1.603,,,EUR,4081.11,4448.4517313775,crypto_earn_program_created,
2021-09-30 15:59:29,ETH (ERC20) Deposit,ETH,1.589,,,EUR,4053.73,4418.6072507325,crypto_deposit,0x35239fc51e3a639306b746275eed32c501b2cfa9231f9c128f2cd0bd73963226
2021-09-30 04:58:51,Card Cashback,CRO,0.70167428,,,EUR,0.1,0.109001025,referral_card_cashback,
2021-09-29 10:25:02,Card Cashback,CRO,1.37158205,,,EUR,0.18,0.196201845,referral_card_cashback,
2021-09-28 20:19:58,Crypto Earn Deposit,BTC,-0.05008,,,EUR,1773.51,1933.1440784775,crypto_earn_program_created,
2021-09-28 20:01:27,BTC (BTC) Deposit,BTC,0.05008,,,EUR,1767.84,1926.96372036,crypto_deposit,8e4aa498a41ccc2d96cd095f0d1aaaaf2294023603300e0a6001350789f712fe
2021-09-28 19:15:04,Crypto Earn Deposit,DOT,-10.0,,,EUR,227.95,248.4678364875,crypto_earn_program_created,
2021-09-28 19:14:39,Buy DOT,DOT,10.0,,,EUR,232.77,253.7216858925,crypto_purchase,
2021-09-28 16:33:27,Crypto Earn Deposit,XRP,-451.3,,,EUR,350.64,382.20119406,crypto_earn_program_created,
2021-09-28 16:32:49,Buy XRP,XRP,140.0,,,EUR,111.49,121.5252427725,crypto_purchase,
2021-09-28 16:28:55,XRP (XRP) Deposit,XRP,301.384306,,,EUR,234.44,255.54200301,crypto_deposit,E63B0F02E7F8AC9D26821830E9FE47C55C2440600837252F1799FB3D6A60C87A
2021-09-28 16:23:06,XRP (XRP) Deposit,XRP,10.0,,,EUR,7.78,8.480279745,crypto_deposit,6675ADECE366F1B1365D496F17785EDE9F2D2B35A56463326AC3C5BCCE61292B
2021-09-25 18:26:14,Card Cashback,CRO,1.20471945,,,EUR,0.16,0.17440164,referral_card_cashback,
2021-09-25 07:35:08,Card Cashback,CRO,21.99387449,,,EUR,2.98,3.248230545,referral_card_cashback,
2021-09-24 17:21:18,Card Cashback,CRO,3.11365746,,,EUR,0.42,0.457804305,referral_card_cashback,
2021-09-21 16:37:57,Card Cashback,CRO,1.63633428,,,EUR,0.23,0.2507023575,referral_card_cashback,
2021-09-20 17:04:55,Card Cashback,CRO,1.41940192,,,EUR,0.21,0.2289021525,referral_card_cashback,
2021-09-20 10:25:41,Card Cashback,CRO,0.17000975,,,EUR,0.03,0.0327003075,referral_card_cashback,
2021-09-19 08:13:32,CRO -> EUR,CRO,-4.0,EUR,0.64,EUR,0.64,0.69760656,crypto_viban_exchange,
2021-09-18 20:25:56,CRO -> ETH,CRO,-253.34403457,ETH,0.014,EUR,39.99,43.5895098975,crypto_exchange,
2021-09-18 18:51:02,Sign-up Bonus Unlocked,CRO,130.84512316,,,EUR,21.16,23.06461689,referral_gift,
2021-09-18 18:50:38,CRO Stake,CRO,-2127.0,,,EUR,351.0,382.59359775,lockup_lock,
2021-09-18 18:50:38,Buy CRO,CRO,2127.0,,,EUR,350.06,381.568988115,crypto_purchase,
2021-09-18 16:09:03,Referral Bonus Reward,CRO,129.60378594,,,EUR,21.24,23.15181771,referral_bonus,
